Model,DPO4034
Firmware Version,2.58

Waveform Type,Analog,Analog,Analog,Analog
Point Format,ENV,,,
Horizontal Units,s,,,
Horizontal Scale,100,,,
Horizontal Delay,0,0,0,0
Sample Interval,0.01,,,
Record Length,100000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,2,2,2,2
Vertical Position,0,2.04,-2.02,-4.02
Label,,,,
TIME,CH1,CH2,CH3,CH4
2.08570e+02,-0.08,-0.56,0.2,1.08
2.08580e+02,-0.32,-0.08,-0.2,0.68
2.08590e+02,-1.28,-0.4,0.12,1.16
2.08600e+02,-0.48,-0.32,0.76,0.6
2.08610e+02,0.4,0.64,0.76,0.2
2.08620e+02,-0.32,0.64,0.76,0.52
2.08630e+02,-1.44,0.4,0.92,0.76
2.08640e+02,-1.12,0.4,0.68,0.52
2.08650e+02,-0.64,-1.12,-0.12,0.92
2.08660e+02,0.08,-1.6,0.12,1
2.08670e+02,0.64,-1.28,0.04,0.68
2.08680e+02,0.32,-0.32,0.36,0.76
2.08690e+02,0.56,-0.48,0.2,0.76
2.08700e+02,1.6,-0.56,0.6,0.36
2.08710e+02,-0.08,0,0.68,1
2.08720e+02,0.56,-0.48,0.52,0.44
2.08730e+02,0.24,-1.12,0.76,0.6
2.08740e+02,0.96,-0.08,-0.12,0.2
2.08750e+02,0.08,0.16,0.12,0.12
2.08760e+02,0.16,-0.48,0.6,0.12
2.08770e+02,0.64,-0.08,-0.52,0.28
2.08780e+02,1.12,-0.08,-0.36,0.12
2.08790e+02,0.16,-0.4,0.2,0.52
2.08800e+02,1.2,0.08,-0.76,0.28
2.08810e+02,-0.32,-0.48,-0.2,0.76
2.08820e+02,-0.4,0.32,0.28,0.84
2.08830e+02,0.24,-0.32,0.2,0.76
2.08840e+02,0.48,-0.48,-0.28,0.28
2.08850e+02,0.48,-0.32,-0.12,0.28
2.08860e+02,0.72,0.56,-0.52,0.04
2.08870e+02,0,0.08,-0.76,0.36
2.08880e+02,0.08,0.48,-0.84,0.52
2.08890e+02,-0.16,0.8,-1.32,0.12
2.08900e+02,-0.72,0.88,-0.2,0.2
2.08910e+02,-0.08,0.48,-0.36,0.28
2.08920e+02,-0.72,0.72,-1.24,0.2
2.08930e+02,-0.8,0.56,-0.92,0.28
2.08940e+02,-0.56,-0.16,-0.52,0.44
2.08950e+02,-0.08,-0.16,-0.44,0.28
2.08960e+02,-0.4,-0.16,-0.12,0.2
2.08970e+02,-0.4,0.08,0.04,0.28
2.08980e+02,-0.56,0.48,0.12,0.12
2.08990e+02,-0.24,0,0.84,0.52
2.09000e+02,0.4,0.24,0.12,0.04
2.09010e+02,0,0.8,-0.04,0.04
2.09020e+02,-0.4,0.16,0.44,0.04
2.09030e+02,-0.56,-0.24,-0.28,0.04
2.09040e+02,-0.16,0.16,0.36,-0.12
2.09050e+02,0.16,-0.64,0.04,0.12
2.09060e+02,-0.32,0,0.44,0.36
2.09070e+02,0,0.16,0.6,-0.04
2.09080e+02,-0.08,-0.08,0.36,0.28
2.09090e+02,-0.72,-0.08,0.12,0.28
2.09100e+02,-0.24,0.24,0.2,0.52
2.09110e+02,-0.16,0.24,0.28,0.52
2.09120e+02,-0.4,-0.56,0.44,0.28
2.09130e+02,-0.48,-0.16,0.44,0.12
2.09140e+02,-0.32,0,0.76,0.28
2.09150e+02,0.16,0.08,0.04,0.04
2.09160e+02,-0.08,0.16,-0.04,0.2
2.09170e+02,0,-0.8,0.52,0.12
2.09180e+02,0.48,-0.32,0.12,-0.2
2.09190e+02,1.04,0,-0.44,-0.6
2.09200e+02,0.48,0.56,-0.44,-0.28
2.09210e+02,0.4,0.32,-0.04,-0.52
2.09220e+02,-0.08,0.48,-0.84,-0.12
2.09230e+02,-1.36,0.96,0.2,0.12
2.09240e+02,-0.32,0.24,0.76,0.36
2.09250e+02,-0.32,0.08,0.2,-0.04
2.09260e+02,-0.08,0.96,0.28,0.04
2.09270e+02,-0.08,1.2,0.04,-0.2
2.09280e+02,-1.04,0.4,-0.28,0.28
2.09290e+02,-0.08,0.64,-0.44,-0.28
2.09300e+02,0.16,-7.12,-0.68,-0.04
2.09310e+02,0.48,-5.36,-0.44,-0.52
2.09320e+02,0.16,inf,-0.28,-0.52
2.09330e+02,0.4,inf,-0.2,0.44
2.09340e+02,-0.08,-2.24,-0.84,0.84
2.09350e+02,-0.24,-6.48,-0.52,0.52
2.09360e+02,0.16,-2.64,-0.2,-0.12
2.09370e+02,0.72,-0.72,-0.2,-0.36
2.09380e+02,0.08,1.04,0.2,-0.2
2.09390e+02,0.32,0.8,0.12,-0.2
2.09400e+02,-0.16,0.32,-0.04,0.44
2.09410e+02,0.24,0,0.12,0.36
2.09420e+02,-0.08,-1.12,-0.12,0.68
2.09430e+02,-0.24,-0.24,-0.12,0.76
2.09440e+02,-0.24,-0.56,-0.52,0.6
2.09450e+02,0,-0.08,-0.12,0.6
2.09460e+02,0,-0.56,-0.2,0.2
2.09470e+02,0.24,0.32,-0.04,-0.04
2.09480e+02,0,0.24,0.36,-0.28
2.09490e+02,-0.08,0,0.6,-0.28
2.09500e+02,-0.08,-0.24,0.52,-0.36
2.09510e+02,0.16,0.32,0.68,-0.28
2.09520e+02,0.32,-0.48,1,0.6
2.09530e+02,0.16,-0.8,0.76,0.92
2.09540e+02,0,-0.56,1.08,0.44
2.09550e+02,-0.48,-0.16,0.84,0.52
2.09560e+02,-1.36,0.8,0.84,0.6
2.09570e+02,-0.56,0.72,1.08,0.2
2.09580e+02,-0.88,-0.08,1.48,0.2
2.09590e+02,-1.2,0.48,1.16,0.28
2.09600e+02,-0.48,0.08,0.92,0.28
2.09610e+02,0,-0.48,-0.04,0.36
2.09620e+02,0,-1.12,0.04,0.36
2.09630e+02,0.56,-0.72,-0.36,0.04
2.09640e+02,0.8,-1.04,-0.92,-0.2
2.09650e+02,-0.4,-1.12,-0.6,0.2
2.09660e+02,0.16,0.16,-0.84,0.2
2.09670e+02,0.56,-0.8,0.12,0.28
2.09680e+02,-0.24,-0.56,-0.44,0.68
2.09690e+02,0.08,0.8,-0.04,0.68
2.09700e+02,-0.08,-0.16,1,0.76
2.09710e+02,0,-0.08,0.6,0.36
2.09720e+02,-0.24,0.48,0.52,0.2
2.09730e+02,-0.48,0.64,0.6,0.52
2.09740e+02,0.24,0.96,0.84,0.04
2.09750e+02,0.96,0.4,0.76,-0.04
2.09760e+02,0.32,0.88,-0.12,0.28
2.09770e+02,-1.2,0.24,-0.28,0.6
2.09780e+02,-1.28,-0.56,-0.36,0.44
2.09790e+02,0,-0.08,-0.44,0.36
2.09800e+02,0.24,-0.56,-0.36,0.36
2.09810e+02,0.16,0.48,-0.44,0.12
2.09820e+02,0.08,0.56,-0.52,0.36
2.09830e+02,-0.08,0.56,-0.52,0.44
2.09840e+02,-0.96,0,-0.12,0.6
2.09850e+02,-0.48,0.16,0.2,0.52
2.09860e+02,-0.64,-0.88,-0.76,0.92
2.09870e+02,-0.56,-0.32,-0.6,0.76
2.09880e+02,-0.4,0.08,-0.76,1
2.09890e+02,-0.8,1.2,-0.28,0.84
2.09900e+02,-0.08,1.04,-0.6,0.52
2.09910e+02,0.08,0.48,-0.52,0.44
2.09920e+02,-0.48,0.16,-0.6,0.52
2.09930e+02,-0.8,0.96,-0.28,0.44
2.09940e+02,-0.24,0.08,-0.2,0.44
2.09950e+02,-0.08,-0.16,-0.12,0.68
2.09960e+02,-0.48,-0.24,-0.2,1.08
2.09970e+02,-0.16,-0.32,0.6,1.16
2.09980e+02,0,-1.44,0.68,1
2.09990e+02,1.04,-0.96,0.84,0.68
2.10000e+02,0.96,-0.72,1,0.68
2.10010e+02,0.64,-0.72,0.52,1
2.10020e+02,-0.56,-0.16,1,1.16
2.10030e+02,-0.48,-0.24,0.6,1.08
2.10040e+02,-0.96,-0.32,1.08,0.76
2.10050e+02,-0.32,0.48,1.48,0.76
2.10060e+02,-1.04,0.8,1.88,0.68
2.10070e+02,-0.72,0.8,1.4,0.68
2.10080e+02,0.32,-0.64,0.52,0.6
2.10090e+02,0,0,0.12,0.84
2.10100e+02,-0.56,0.8,-0.28,0.84
2.10110e+02,-0.56,0.32,0.2,0.6
2.10120e+02,-0.32,-0.32,-0.36,0.52
2.10130e+02,-0.56,-0.4,0.12,1.32
2.10140e+02,-0.24,-1.12,-0.68,1.32
2.10150e+02,0.08,-0.16,-0.52,1.08
2.10160e+02,0.56,-0.32,-0.52,0.84
2.10170e+02,0.24,-0.56,-0.52,1.24
2.10180e+02,0.24,-0.32,-0.52,0.76
2.10190e+02,1.12,-0.72,-0.12,0.52
2.10200e+02,-0.72,-0.48,0.28,0.76
2.10210e+02,0.4,0.24,0.28,0.28
2.10220e+02,0.48,-0.08,0.76,0.52
2.10230e+02,0.08,0.16,0.04,0.52
2.10240e+02,-0.56,0.16,-0.6,0.52
2.10250e+02,0.4,0.72,-0.92,0.76
2.10260e+02,-0.08,-0.24,0.12,0.68
2.10270e+02,0,-0.72,-0.2,0.6
2.10280e+02,0.24,0.8,-0.28,0.52
2.10290e+02,0,0.4,-1.16,0.52
2.10300e+02,-0.4,0.16,-0.92,0.68
2.10310e+02,0,-0.48,-0.84,0.6
2.10320e+02,0.72,-0.4,-0.76,0.76
2.10330e+02,0.72,-0.56,-1,1.16
2.10340e+02,0,-0.48,-0.68,1.4
2.10350e+02,0.24,0.08,-0.76,1.16
2.10360e+02,0.48,0.8,-0.12,0.68
2.10370e+02,-0.4,0.56,0.2,0.84
2.10380e+02,0,-0.24,1,0.28
2.10390e+02,0.16,-0.08,0.6,0.04
2.10400e+02,-0.88,-0.16,0.6,0.76
2.10410e+02,-0.16,-0.72,0.04,0.92
2.10420e+02,0,-0.32,-0.12,0.76
2.10430e+02,0.24,-0.32,-0.68,0.68
2.10440e+02,-0.8,-0.32,-0.6,0.92
2.10450e+02,-0.08,0.48,-0.84,0.84
2.10460e+02,-0.08,-0.16,-1.08,0.52
2.10470e+02,0.08,-0.08,-0.44,0.36
2.10480e+02,0.4,0.16,-0.2,0.2
2.10490e+02,-0.8,-0.08,-0.28,0.92
2.10500e+02,-0.56,-0.24,-0.04,0.92
2.10510e+02,0.24,-0.88,-0.36,0.84
2.10520e+02,-0.16,-2.56,-0.2,1.24
2.10530e+02,0,-7.28,1,1.16
2.10540e+02,-0.16,-4.16,1.48,1.16
2.10550e+02,-0.72,inf,0.68,0.6
2.10560e+02,-0.4,inf,0.52,0.44
2.10570e+02,-0.64,-3.44,0.76,0.2
2.10580e+02,0,-4.64,-0.28,-0.04
2.10590e+02,-0.08,-0.48,-0.04,-0.04
2.10600e+02,0,0.48,-0.2,0.92
2.10610e+02,-0.48,-0.16,-0.76,1.24
2.10620e+02,-0.24,-0.72,-0.84,1.32
2.10630e+02,0,-0.72,-0.44,1.32
2.10640e+02,-0.16,-0.16,0.84,1.32
2.10650e+02,0.32,-0.4,0.12,-0.12
2.10660e+02,0.4,0,0.92,0.12
2.10670e+02,0.96,-0.24,0.44,0.04
2.10680e+02,1.2,-0.08,0.84,-0.36
2.10690e+02,0.32,-0.88,0.6,0.36
2.10700e+02,-0.24,-0.24,0.04,0.92
2.10710e+02,0.32,-0.56,-0.12,0.76
2.10720e+02,0.08,-0.88,0.44,0.52
2.10730e+02,0.48,-0.16,0.36,0.68
2.10740e+02,0.24,-0.32,-0.2,0.44
2.10750e+02,-0.32,-0.32,0.12,0.6
2.10760e+02,-0.32,-0.48,1.16,0.36
2.10770e+02,0.48,-0.72,0.6,0.6
2.10780e+02,0.56,-0.56,0.28,0.44
2.10790e+02,0.16,0.16,0.36,0.52
2.10800e+02,-0.32,-0.24,-0.68,0.28
2.10810e+02,-0.32,-0.48,0.04,0.6
2.10820e+02,0,-1.2,-0.04,0.44
2.10830e+02,-0.88,-0.72,-0.2,0.76
2.10840e+02,-0.32,0.08,-0.36,0.12
2.10850e+02,0.08,-0.56,-0.68,-0.04
2.10860e+02,0.48,-0.32,-0.28,0.28
2.10870e+02,0.4,0.08,-0.68,0.12
2.10880e+02,0.96,0.64,-0.04,0.12
2.10890e+02,1.04,-0.08,-0.68,0.04
2.10900e+02,-0.24,0.88,-0.28,0.6
2.10910e+02,0,-0.16,-0.28,0.52
2.10920e+02,-0.48,0,0.04,0.92
2.10930e+02,-0.8,0.56,-0.76,0.52
2.10940e+02,0,0.4,-0.76,0.52
2.10950e+02,-0.72,-0.08,-0.92,0.44
2.10960e+02,0.32,0.24,-0.84,0.12
2.10970e+02,0,0.88,-0.44,0.44
2.10980e+02,-0.8,0.64,-0.28,0.2
2.10990e+02,-0.72,-0.16,-0.36,0.2
2.11000e+02,-0.4,-0.16,-0.84,0.28
2.11010e+02,0,-0.16,0.12,0.52
2.11020e+02,0.32,-1.12,1,0.6
2.11030e+02,0.72,0.32,1.08,0.28
2.11040e+02,-0.24,0.16,1.08,0.52
2.11050e+02,-0.24,0.4,0.68,0.52
2.11060e+02,0,0.16,0.28,0.12
2.11070e+02,0.56,-0.08,-0.12,-0.12
2.11080e+02,-0.32,0.56,0.28,0.12
2.11090e+02,0.48,0.4,0.84,0.04
2.11100e+02,-0.24,0.16,0.44,0.28
2.11110e+02,0.24,0.8,0.36,0.28
2.11120e+02,0.4,-0.16,-0.52,0.28
2.11130e+02,-0.16,0.24,0.2,0.44
2.11140e+02,0,0.48,-0.68,0.12
2.11150e+02,0.24,-1.04,-0.12,0.28
2.11160e+02,0.48,-0.64,-0.36,0.44
2.11170e+02,0.24,-0.08,-0.36,0.2
2.11180e+02,0.72,-1.04,-0.28,-0.28
2.11190e+02,0.72,-0.72,0.04,-0.04
2.11200e+02,0.4,-0.56,-0.04,-0.04
2.11210e+02,-0.24,-0.24,-0.28,0.04
2.11220e+02,-0.4,-0.32,-0.04,0.36
2.11230e+02,-0.32,0.24,-0.44,0.36
2.11240e+02,0.24,0.08,-0.68,0.36
2.11250e+02,0.72,0.56,0.12,0.12
2.11260e+02,0.56,0.72,0.04,0.12
2.11270e+02,-0.4,0.56,0.12,0.36
2.11280e+02,0.64,-0.16,0.68,-0.04
2.11290e+02,0.8,-0.24,-0.28,-0.12
2.11300e+02,0.32,-0.24,-0.44,0.04
2.11310e+02,-0.8,-0.4,0.04,0.52
2.11320e+02,0.4,-0.16,-0.12,0.2
2.11330e+02,0.72,-0.8,0.44,0.44
2.11340e+02,0.64,0.72,-0.52,0.04
2.11350e+02,-0.32,0.72,0.12,0.44
2.11360e+02,-1.28,0.56,-0.44,0.52
2.11370e+02,-1.36,0.4,-0.04,0.44
2.11380e+02,-0.24,0.56,-0.92,0.12
2.11390e+02,-0.08,0.24,0.52,-0.2
2.11400e+02,0.16,0.56,0.36,-0.2
2.11410e+02,-0.16,0.24,0.12,0.36
2.11420e+02,-0.48,0.4,0.12,0.2
2.11430e+02,-0.8,-0.48,-0.36,0.6
2.11440e+02,-0.16,0.24,-0.68,0.12
2.11450e+02,0.48,0.16,-0.44,-0.12
2.11460e+02,0.32,0.24,-0.68,-0.28
2.11470e+02,0.24,1.04,-0.92,0.36
2.11480e+02,-0.4,0.16,-0.6,0.2
2.11490e+02,-0.16,-0.32,-0.68,-0.04
2.11500e+02,0.64,-0.64,-1.16,-0.04
2.11510e+02,0.48,0.16,-1.32,0.2
2.11520e+02,0.08,0.48,-0.76,0.44
2.11530e+02,-0.48,0.64,-0.84,0.28
2.11540e+02,-1.36,0.48,-0.68,0.52
2.11550e+02,-0.16,0.16,-0.92,0.44
2.11560e+02,0.08,0.16,-0.84,0.6
2.11570e+02,0.48,0,-0.44,0.44
2.11580e+02,0.48,-0.4,1.16,0.6
2.11590e+02,1.04,-0.56,0.6,0.36
2.11600e+02,0.72,-0.4,1.48,0.6
2.11610e+02,0.64,-0.72,0.92,0.6
2.11620e+02,0.16,-0.16,0.76,0.44
2.11630e+02,0.08,-0.4,1.32,0.44
2.11640e+02,0.16,-0.48,1.08,0.52
2.11650e+02,0.4,0,0.28,0.36
2.11660e+02,0.16,0.56,0.04,0.28
2.11670e+02,-0.16,0.16,-0.76,0.6
2.11680e+02,-0.4,0,-0.44,0.44
2.11690e+02,-0.08,-0.16,-1.16,0.36
2.11700e+02,-0.32,-0.8,-1.16,0.92
2.11710e+02,0.48,0.08,-0.92,0.76
2.11720e+02,-0.16,0.16,-1.32,0.44
2.11730e+02,-0.8,0.48,-1.16,0.76
2.11740e+02,-0.08,1.04,-0.28,0.28
2.11750e+02,-0.08,-5.36,-0.84,0.2
2.11760e+02,0.16,-6.64,-0.68,0.2
2.11770e+02,0.4,3.84,-0.6,0.12
2.11780e+02,-0.16,inf,0.36,0.44
2.11790e+02,-0.4,inf,-0.04,0.76
2.11800e+02,-1.92,-5.68,-0.6,1.32
2.11810e+02,-2,-4.64,0.6,1.56
2.11820e+02,0.56,-2.32,0.04,0.92
2.11830e+02,0.4,-0.64,0.92,1.24
2.11840e+02,1.04,0,0.76,-0.12
2.11850e+02,0.72,0.8,0.84,-0.28
2.11860e+02,0.32,0.24,0.52,-0.28
2.11870e+02,0.32,0,-0.2,0.04
2.11880e+02,0,0.24,-0.44,-0.04
2.11890e+02,0.08,-0.32,0.12,-0.12
2.11900e+02,-0.08,0.64,-0.52,1
2.11910e+02,-0.8,0.16,-0.2,1.24
2.11920e+02,-0.16,0.64,-0.44,1.4
2.11930e+02,-0.08,-0.8,0.84,1.56
2.11940e+02,-0.16,-0.8,1.64,0.84
2.11950e+02,0.96,-0.24,1,-0.12
2.11960e+02,0.24,-0.96,1.16,0.36
2.11970e+02,0.96,-0.16,0.6,0.04
2.11980e+02,0.4,-0.64,0.84,0.04
2.11990e+02,0.4,-0.48,1.88,0.2
2.12000e+02,0.4,0.24,1.16,0.28
2.12010e+02,-0.64,0.08,0.84,0.76
2.12020e+02,0.24,-0.24,0.36,0.92
2.12030e+02,-0.56,0.08,-1.24,0.52
2.12040e+02,-1.36,0.88,-0.6,1.16
2.12050e+02,-0.4,0.96,-0.92,0.6
2.12060e+02,-1.2,-0.32,0.12,0.84
2.12070e+02,0,0.16,0.28,-0.04
2.12080e+02,0.24,0.08,0.52,0.2
2.12090e+02,0.08,-0.48,-0.44,0.28
2.12100e+02,-0.16,-0.88,-0.76,0.36
2.12110e+02,-0.8,-0.08,-0.84,0.52
2.12120e+02,-0.08,0.32,-1.48,0.44
2.12130e+02,-0.48,-0.24,-1.4,0.6
2.12140e+02,-0.4,0,-1.8,0.52
2.12150e+02,-0.48,0.32,-1.88,0.36
2.12160e+02,-0.16,0.32,-0.28,0.84
2.12170e+02,-0.32,-0.16,-0.76,0.6
2.12180e+02,-0.64,0.48,-1.4,0.68
2.12190e+02,-0.64,0.96,-0.76,0.68
2.12200e+02,-1.04,0.4,-0.2,0.84
2.12210e+02,-1.04,0.24,0.44,1.08
2.12220e+02,0,0.48,0.44,0.6
2.12230e+02,0.24,-0.08,1.24,0.92
2.12240e+02,0.8,0,2.04,0.28
2.12250e+02,0.88,0,2.84,0.28
2.12260e+02,0.16,-0.48,2.68,0.68
2.12270e+02,0.24,-1.04,1.8,0.84
2.12280e+02,0.8,-1.04,1.16,0.84
2.12290e+02,0.96,-0.48,1.08,0.76
2.12300e+02,1.2,-0.32,0.6,0.6
2.12310e+02,0.32,0.24,1.24,0.6
2.12320e+02,0.24,0.56,0.84,0.68
2.12330e+02,-0.08,1.04,0.6,0.2
2.12340e+02,-0.56,1.12,0.44,0.2
2.12350e+02,-0.64,1.04,-0.92,0.04
2.12360e+02,-0.56,1.52,-0.2,0.2
2.12370e+02,0.32,0.96,-0.84,0.36
2.12380e+02,-0.64,0.8,-1.24,0.76
2.12390e+02,-0.32,1.04,-1.24,0.44
2.12400e+02,0.24,1.04,-1.8,0.36
2.12410e+02,-0.24,0.24,-1,0.44
2.12420e+02,0.08,0,-0.76,0.52
2.12430e+02,0.64,0.32,-0.28,0.28
2.12440e+02,0.4,-0.4,0.04,0.52
2.12450e+02,0.08,-0.88,-0.44,0.44
2.12460e+02,0.8,-0.24,-0.68,0.2
2.12470e+02,0.8,-0.8,0.12,0.68
2.12480e+02,0,-0.08,0.36,0.84
2.12490e+02,0.4,0.4,-0.2,0.6
2.12500e+02,0.24,-0.48,-0.52,0.68
2.12510e+02,-0.08,0,0.28,0.68
2.12520e+02,0,0.16,-0.28,0.76
2.12530e+02,0.08,-0.8,-0.2,0.6
2.12540e+02,0.32,-0.08,0.12,0.76
2.12550e+02,0,0.48,-0.12,0.28
2.12560e+02,-0.08,-0.32,-0.04,0.28
2.12570e+02,0,-0.96,0.36,0.28
2.12580e+02,-0.08,-0.08,0.2,0.44
2.12590e+02,0,-0.24,0.52,0.12
2.12600e+02,-0.56,-0.4,0.12,0.36
2.12610e+02,-0.64,-0.96,0.36,0.84
2.12620e+02,0.64,0.16,-0.28,0.68
2.12630e+02,0.08,-0.32,-0.12,0.6
2.12640e+02,-0.32,-0.4,-0.52,0.6
2.12650e+02,-0.64,-0.24,1.08,0.36
2.12660e+02,-0.48,-0.24,1.64,0.52
2.12670e+02,0.32,-0.32,1.64,0.76
2.12680e+02,0.72,0.32,1.48,0.44
2.12690e+02,-0.24,-0.08,0.68,0.76
2.12700e+02,-0.48,0.48,0.28,0.84
2.12710e+02,0.96,0.32,0.44,-0.04
2.12720e+02,0.56,-0.24,0.52,0.28
2.12730e+02,0.48,-0.16,0.12,0.2
2.12740e+02,0.72,-0.4,0.2,0.2
2.12750e+02,-0.16,0.08,-0.44,0.36
2.12760e+02,0.08,0.48,-0.2,0.6
2.12770e+02,0.48,-0.16,-0.92,0.44
2.12780e+02,-0.08,0,-0.2,0.52
2.12790e+02,-0.32,0.16,-0.92,0.28
2.12800e+02,-0.4,0.48,-0.6,0.36
2.12810e+02,0.32,-0.16,-0.68,0.2
2.12820e+02,0.8,0.16,-1.16,0.04
2.12830e+02,0.16,-0.08,-0.36,0.28
2.12840e+02,-0.08,0.16,-0.52,0.36
2.12850e+02,-0.08,0.88,-0.52,-0.04
2.12860e+02,-0.08,0.8,-0.2,0.2
2.12870e+02,0.08,0.48,0.44,0.12
2.12880e+02,-0.24,-0.24,1,0.44
2.12890e+02,-0.16,-0.64,1,0.44
2.12900e+02,0.48,0,0.2,0.52
2.12910e+02,0,0,0.92,0.36
2.12920e+02,0.32,-0.32,-0.12,0.36
2.12930e+02,0.16,0.4,0.28,0.28
2.12940e+02,1.04,0.8,0.2,0.12
2.12950e+02,0.96,0.72,0.44,0.12
2.12960e+02,0.24,0.72,1,0.12
2.12970e+02,0,1.2,0.44,-0.04
2.12980e+02,-0.56,-5.52,0.84,0.28
2.12990e+02,0.08,-4.16,0.68,-0.04
2.13000e+02,-0.16,inf,0.36,0.04
2.13010e+02,-0.08,inf,0.2,0.2
2.13020e+02,-0.4,2,0.2,0.52
2.13030e+02,-0.24,-6.64,0.36,0.12
2.13040e+02,0.4,-3.12,0.36,-0.28
2.13050e+02,1.68,-0.8,0.12,-0.52
2.13060e+02,1.2,-0.16,-0.36,-0.36
2.13070e+02,1.36,0,-0.6,-0.68
2.13080e+02,0.72,0,-1,-0.2
2.13090e+02,0.4,0.8,-1.48,-0.2
2.13100e+02,0,0.4,-1.32,0.2
2.13110e+02,-0.56,-0.16,-1,0.44
2.13120e+02,0.56,-0.08,-2.04,0.44
2.13130e+02,0.16,-0.24,-2.04,0.76
2.13140e+02,0.72,-0.16,-1.64,-0.04
2.13150e+02,0.56,0,-1,-0.68
2.13160e+02,-0.56,0.24,-0.76,-0.2
2.13170e+02,0.16,-0.32,-0.68,-0.52
2.13180e+02,1.12,-0.88,-1,-0.2
2.13190e+02,-0.08,-0.24,-1.64,0.04
2.13200e+02,-0.24,0.56,-1.24,0.36
2.13210e+02,0.08,0.64,-1.16,0.44
2.13220e+02,-0.16,0,-0.28,0.52
2.13230e+02,-0.56,0.32,-0.76,0.28
2.13240e+02,-0.72,0.08,0.28,0.84
2.13250e+02,-0.88,0.32,-0.2,0.68
2.13260e+02,-0.48,0.4,-0.52,0.52
2.13270e+02,0.16,-0.08,0.28,0.2
2.13280e+02,0.16,0,0.2,0.2
2.13290e+02,0.4,0.4,0.2,-0.04
2.13300e+02,0,-0.24,-0.36,-0.12
2.13310e+02,-0.4,0.08,0.44,0.6
2.13320e+02,1.44,-0.32,-0.76,0.04
2.13330e+02,0.88,-0.64,-0.12,0.12
2.13340e+02,0.4,0.64,0.12,0.28
2.13350e+02,-0.48,0.08,0.04,0.12
2.13360e+02,0.24,-0.32,0.28,0.2
2.13370e+02,0.24,-1.12,0.2,0.52
2.13380e+02,0.16,-0.56,0.04,0.84
2.13390e+02,0.48,0.08,0.52,0.68
2.13400e+02,0.24,-0.08,0.28,0.6
2.13410e+02,-0.32,-0.24,0.84,0.76
2.13420e+02,-0.56,0.64,-0.12,0.6
2.13430e+02,-0.16,1.04,0.28,0.12
2.13440e+02,-0.72,0.24,-0.04,0.44
2.13450e+02,0.08,0.56,-0.44,-0.12
2.13460e+02,0.16,0.64,-0.2,-0.12
2.13470e+02,-0.4,0.88,-0.28,0.36
2.13480e+02,0.32,0.24,0.44,-0.2
2.13490e+02,0.32,0.48,-0.2,0.28
2.13500e+02,-0.16,0,0.84,0.68
2.13510e+02,-0.24,-0.4,0.28,0.68
2.13520e+02,0.24,0.24,-0.12,0.76
2.13530e+02,-0.08,-0.4,-1,0.92
2.13540e+02,0.48,-0.16,-1.24,0.76
2.13550e+02,0.8,-0.48,-0.28,0.92
2.13560e+02,0.48,0.32,-0.76,0.68
2.13570e+02,-0.48,-0.24,0.36,0.28
2.13580e+02,0.88,-0.72,-0.2,-0.04
2.13590e+02,0.4,-0.24,-0.2,0.52
2.13600e+02,0.48,-0.72,0.04,0.52
2.13610e+02,0,0.4,-0.84,0.52
2.13620e+02,-0.4,0.8,-0.76,0.84
2.13630e+02,-0.56,0.48,0.36,1
2.13640e+02,-0.64,0.4,0.68,0.76
2.13650e+02,-0.56,1.12,0.44,0.28
2.13660e+02,-0.4,1.04,1.08,0.12
2.13670e+02,-1.04,-0.16,0.84,0.52
2.13680e+02,-0.4,0.48,-0.28,-0.12
2.13690e+02,0.4,0.08,-0.52,0.44
2.13700e+02,0,-0.64,-0.44,0.28
2.13710e+02,0,-0.16,-0.04,0.6
2.13720e+02,-0.08,0.48,0.28,0.76
2.13730e+02,0.56,-0.4,-0.04,0.52
2.13740e+02,-0.72,-0.4,-0.04,1.08
2.13750e+02,0.24,-0.16,-0.44,0.44
2.13760e+02,0.32,0.16,0.2,0.28
2.13770e+02,0.8,0.4,0.2,0.2
2.13780e+02,1.12,0.56,-0.28,0.28
2.13790e+02,0.32,0.88,-0.12,0.44
2.13800e+02,0,0.4,-0.68,0.12
2.13810e+02,-0.4,-0.32,0.36,0.6
2.13820e+02,-0.16,-0.8,-0.12,0.44
2.13830e+02,-0.64,0.32,0.28,0.76
2.13840e+02,0.08,1.04,0.04,0.52
2.13850e+02,0.48,1.68,0.04,0.28
2.13860e+02,-0.08,1.04,-0.28,0.28
2.13870e+02,0.16,1.2,0.2,0.2
2.13880e+02,0.8,-1.2,0.04,0.52
2.13890e+02,0.16,-1.12,0.28,0.6
2.13900e+02,0.4,-0.8,-0.04,0.6
2.13910e+02,0.08,-0.56,0.6,1
2.13920e+02,0,-0.72,0.44,1.08
2.13930e+02,0.32,0.16,-0.2,0.92
2.13940e+02,-0.24,0.64,0.36,0.28
2.13950e+02,0.48,0.16,0.6,0.12
2.13960e+02,0,0.72,0.36,0.12
2.13970e+02,0.16,0.4,-0.12,0.04
2.13980e+02,0,0.32,-0.68,0.04
2.13990e+02,0.4,-0.48,-0.2,0.52
2.14000e+02,0.72,-0.08,-0.04,-0.04
